userid,placeid,time,timeoffset,lng,lat,spot_categ,cross_city_mode
148810,4adf1a1ff964a520957721e3,Fri Aug 17 23:42:20 +0000 2012,-240,-77.031603,38.908491999999995,Beer Garden,Washington_Washington
148810,4b699b22f964a52063a92be3,Sat Aug 18 13:49:33 +0000 2012,-240,-77.06788,38.905147,Sporting Goods Shop,Washington_Washington
148810,49ee8864f964a52069681fe3,Sat Aug 18 16:32:57 +0000 2012,-240,-77.064527,38.905284,Mexican Restaurant,Washington_Washington
148810,4c07cfdba9c076b086763923,Sat Aug 18 23:36:56 +0000 2012,-240,-77.028521,38.931964,Bar,Washington_Washington
148810,4b7886c6f964a52059d42ee3,Sun Aug 19 12:18:20 +0000 2012,-240,-77.117728,38.885571999999996,Gas Station / Garage,Washington_Washington
148810,4a9c1b58f964a520fe3520e3,Sun Aug 19 15:38:00 +0000 2012,-240,-77.06188199999998,38.905015,Coffee Shop,Washington_Washington
148810,4a46785af964a520e5a81fe3,Sun Aug 19 21:58:41 +0000 2012,-240,-77.09087099999998,38.888576,Coffee Shop,Washington_Washington
148810,4472f786f964a520a3331fe3,Sun Aug 19 22:26:02 +0000 2012,-240,-77.093749,38.888552000000004,Pub,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Mon Aug 20 11:30:09 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4b02e2f1f964a520b04a22e3,Mon Aug 20 13:48:51 +0000 2012,-240,-77.015072,38.884801,Coffee Shop,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Wed Sep 05 11:34:27 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4b58af5af964a5209b6528e3,Wed Sep 05 14:06:08 +0000 2012,-240,-77.01872199999998,38.886053000000004,Drugstore / Pharmacy,Washington_Washington
148810,4b5537abf964a520f1de27e3,Wed Sep 05 23:24:51 +0000 2012,-240,-77.11506899999998,38.884202,Miscellaneous Shop,Washington_Washington
148810,4ba52870f964a5205fe538e3,Sun Sep 09 15:45:26 +0000 2012,-240,-77.06825999999998,38.904885,Park,Washington_Washington
148810,40b13b00f964a520e9f41ee3,Sun Sep 09 15:50:06 +0000 2012,-240,-77.065921,38.905188,Bar,Washington_Washington
148810,4a469855f964a5202aa91fe3,Sun Sep 09 23:44:39 +0000 2012,-240,-77.044555,38.900443,American Restaurant,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Thu Sep 13 11:26:42 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4bbf4492006dc9b64042fc3f,Fri Sep 14 16:21:52 +0000 2012,-240,-77.003077,38.88739,Sandwich Place,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Fri Sep 14 21:00:42 +0000 2012,-240,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4be33a14d27a20a14696915b,Fri Sep 14 23:32:35 +0000 2012,-240,-76.935491,39.048943,Gas Station / Garage,Washington_Washington
148810,4ba94602f964a520501a3ae3,Mon Oct 08 20:54:10 +0000 2012,-240,-77.04639,38.804969,Neighborhood,Washington_Washington
148810,4b4cd6c8f964a52013c126e3,Mon Oct 08 21:04:01 +0000 2012,-240,-77.04754799999998,38.80520300000001,Pub,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Thu Oct 11 21:05:22 +0000 2012,-240,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4d34e2fc329e5481163dc61d,Fri Oct 12 00:13:53 +0000 2012,-240,-77.096036,38.886261,Whisky Bar,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Fri Oct 12 11:32:14 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4ad6207df964a5203d0521e3,Fri Oct 12 21:11:49 +0000 2012,-240,-77.02167,38.88487,Subway,Washington_Washington
148810,4ad6207df964a5203d0521e3,Sat Oct 13 11:32:15 +0000 2012,-240,-77.02167,38.88487,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Sat Oct 13 12:05:24 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Tue Oct 16 11:30:26 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4b75ae35f964a520851c2ee3,Tue Oct 16 16:43:11 +0000 2012,-240,-77.014353,38.884402,Government Building,Washington_Washington
148810,4bc8b77915a7ef3bfcb67bda,Tue Oct 16 16:44:49 +0000 2012,-240,-77.015139,38.884840999999994,Post Office,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Wed Oct 17 09:22:54 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4ba934e6f964a5203d143ae3,Wed Oct 17 09:47:28 +0000 2012,-240,-77.11072,38.885805,Track,Washington_Washington
148810,4ae480d9f964a5200d9b21e3,Wed Oct 17 10:27:52 +0000 2012,-240,-77.11002499999998,38.882079,Diner,Washington_Washington
148810,4b02e2f1f964a520b04a22e3,Thu Oct 18 22:31:02 +0000 2012,-240,-77.015072,38.884801,Coffee Shop,Washington_Washington
148810,4b58af5af964a5209b6528e3,Thu Oct 18 22:40:02 +0000 2012,-240,-77.01872199999998,38.886053000000004,Drugstore / Pharmacy,Washington_Washington
148810,4e0322da81dcb799d171058c,Thu Oct 18 23:03:59 +0000 2012,-240,-77.033268,38.928534,American Restaurant,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Fri Oct 19 01:44:21 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Fri Oct 19 11:28:24 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4bbf4492006dc9b64042fc3f,Fri Oct 19 16:24:44 +0000 2012,-240,-77.003077,38.88739,Sandwich Place,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Fri Oct 19 21:05:26 +0000 2012,-240,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Mon Oct 22 11:23:01 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4c3515d97cc0c9b65f7cf49a,Mon Oct 22 16:36:29 +0000 2012,-240,-77.001699,38.886817,Pizza Place,Washington_Washington
148810,4ae5ae88f964a5206ca121e3,Mon Oct 22 17:09:10 +0000 2012,-240,-77.002137,38.886879,Coffee Shop,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Mon Oct 22 21:06:52 +0000 2012,-240,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4ad8ab73f964a520861321e3,Mon Oct 22 21:52:11 +0000 2012,-240,-77.043446,38.90567100000001,Mexican Restaurant,Washington_Washington
148810,40b13b00f964a52044f41ee3,Mon Oct 22 22:24:12 +0000 2012,-240,-77.038402,38.912642,Gay Bar,Washington_Washington
148810,4a368df1f964a520b39d1fe3,Tue Oct 23 02:28:17 +0000 2012,-240,-77.05009099999998,38.90085300000001,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Tue Oct 23 11:29:20 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4b1c83a9f964a520110824e3,Tue Oct 23 22:08:16 +0000 2012,-240,-77.00907499999998,38.892720000000004,Plaza,Washington_Washington
148810,4ba934e6f964a5203d143ae3,Wed Oct 24 21:54:58 +0000 2012,-240,-77.11072,38.885805,Track,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Thu Oct 25 11:28:47 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Thu Oct 25 22:30:54 +0000 2012,-240,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4b492f2ef964a520366926e3,Fri Oct 26 00:17:56 +0000 2012,-240,-77.045387,38.913215,Lounge,Washington_Washington
148810,4baa3388f964a520bd523ae3,Fri Oct 26 16:54:04 +0000 2012,-240,-77.086252,38.960144,Sandwich Place,Washington_Washington
148810,4ea6ff10754afc1baa3511e7,Fri Oct 26 17:05:09 +0000 2012,-240,-77.08840399999998,38.962128,Sporting Goods Shop,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Fri Oct 26 21:35:00 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4f56ab70e4b02473486ab457,Fri Oct 26 23:22:58 +0000 2012,-240,-77.028864,38.894776,Moving Target,Washington_Washington
148810,4b119128f964a520747f23e3,Sat Oct 27 14:13:46 +0000 2012,-240,-76.976055,38.889383,Government Building,Washington_Washington
148810,4ea9cce1f7905c3940fe83a9,Sat Oct 27 14:13:56 +0000 2012,-240,-76.975487,38.889340000000004,Cemetery,Washington_Washington
148810,4e0322da81dcb799d171058c,Sun Oct 28 00:16:37 +0000 2012,-240,-77.033268,38.928534,American Restaurant,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Sun Oct 28 15:31:12 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4ea6ff10754afc1baa3511e7,Sun Oct 28 20:48:49 +0000 2012,-240,-77.08840399999998,38.962128,Sporting Goods Shop,Washington_Washington
148810,4a9ffbfaf964a520d83d20e3,Sun Oct 28 20:50:46 +0000 2012,-240,-77.08812299999998,38.961939,Caf�,Washington_Washington
148810,4ea6ff10754afc1baa3511e7,Tue Oct 30 16:29:03 +0000 2012,-240,-77.08840399999998,38.962128,Sporting Goods Shop,Washington_Washington
148810,4b2e6812f964a52099df24e3,Tue Oct 30 20:49:50 +0000 2012,-240,-77.10604499999998,38.882566,Salon / Barbershop,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Wed Oct 31 11:40:21 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4bc8b77915a7ef3bfcb67bda,Wed Oct 31 16:06:01 +0000 2012,-240,-77.015139,38.884840999999994,Post Office,Washington_Washington
148810,4bbf4492006dc9b64042fc3f,Wed Oct 31 16:26:45 +0000 2012,-240,-77.003077,38.88739,Sandwich Place,Washington_Washington
148810,4b4cd6c8f964a52013c126e3,Wed Oct 31 22:31:05 +0000 2012,-240,-77.04754799999998,38.80520300000001,Pub,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Thu Nov 01 09:21:59 +0000 2012,-240,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4ba934e6f964a5203d143ae3,Thu Nov 01 09:38:37 +0000 2012,-240,-77.11072,38.885805,Track,Washington_Washington
148810,4ae480d9f964a5200d9b21e3,Thu Nov 01 10:41:07 +0000 2012,-240,-77.11002499999998,38.882079,Diner,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Thu Nov 01 21:05:09 +0000 2012,-240,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Mon Nov 05 12:28:58 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Mon Nov 05 22:19:37 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4ba934e6f964a5203d143ae3,Mon Nov 05 23:02:54 +0000 2012,-300,-77.11072,38.885805,Track,Washington_Washington
148810,4b5537abf964a520f1de27e3,Tue Nov 06 00:11:22 +0000 2012,-300,-77.11506899999998,38.884202,Miscellaneous Shop,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Tue Nov 06 12:30:53 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4b02e2f1f964a520b04a22e3,Tue Nov 06 19:55:47 +0000 2012,-300,-77.015072,38.884801,Coffee Shop,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Tue Nov 06 22:08:48 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4b4cd6c8f964a52013c126e3,Wed Nov 07 01:41:54 +0000 2012,-300,-77.04754799999998,38.80520300000001,Pub,Washington_Washington
148810,4bbf4492006dc9b64042fc3f,Wed Nov 07 17:20:27 +0000 2012,-300,-77.003077,38.88739,Sandwich Place,Washington_Washington
148810,4b58af5af964a5209b6528e3,Thu Nov 08 12:43:13 +0000 2012,-300,-77.01872199999998,38.886053000000004,Drugstore / Pharmacy,Washington_Washington
148810,4b91420af964a520ccad33e3,Thu Nov 08 12:50:53 +0000 2012,-300,-77.015254,38.884653,Deli / Bodega,Washington_Washington
148810,49c319a5f964a52057561fe3,Fri Nov 09 20:52:42 +0000 2012,-300,-77.22096899999998,38.91745,Mall,Washington_Washington
148810,4bf1af1f99d02d7f7c6cc948,Fri Nov 09 21:12:24 +0000 2012,-300,-77.22027199999998,38.917817,Coffee Shop,Washington_Washington
148810,4b910849f964a5200da033e3,Mon Nov 12 00:05:58 +0000 2012,-300,-77.03877199999998,38.932373,Convenience Store,Washington_Washington
148810,4b903bb3f964a520ec7d33e3,Mon Nov 12 15:44:54 +0000 2012,-300,-77.06973599999998,38.902681,Bridge,Washington_Washington
148810,4ba52870f964a5205fe538e3,Mon Nov 12 15:51:00 +0000 2012,-300,-77.06825999999998,38.904885,Park,Washington_Washington
148810,4ae0bdc5f964a520168221e3,Tue Nov 13 01:17:50 +0000 2012,-300,-77.072225,38.895140999999995,Subway,Washington_Washington
148810,4b492f2ef964a520366926e3,Tue Nov 13 02:39:59 +0000 2012,-300,-77.045387,38.913215,Lounge,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Tue Nov 13 12:25:40 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Tue Nov 13 13:03:37 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Thu Nov 15 22:38:53 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4b492f2ef964a520366926e3,Fri Nov 16 02:03:57 +0000 2012,-300,-77.045387,38.913215,Lounge,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Tue Nov 20 12:30:19 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4bc8b77915a7ef3bfcb67bda,Tue Nov 20 15:13:29 +0000 2012,-300,-77.015139,38.884840999999994,Post Office,Washington_Washington
148810,4ba04aa5f964a520ae6637e3,Tue Nov 20 22:51:10 +0000 2012,-300,-77.00789499999998,38.893839,Park,Washington_Washington
148810,430a6700f964a52036271fe3,Tue Nov 20 22:57:20 +0000 2012,-300,-77.006074,38.898041,Train Station,Washington_Washington
148810,40b13b00f964a52056f41ee3,Tue Nov 20 23:32:35 +0000 2012,-300,-77.009443,38.897313,Pub,Washington_Washington
148810,4ad6207df964a5203d0521e3,Wed Nov 21 12:58:09 +0000 2012,-300,-77.02167,38.88487,Subway,Washington_Washington
148810,4b91420af964a520ccad33e3,Wed Nov 21 13:04:29 +0000 2012,-300,-77.015254,38.884653,Deli / Bodega,Washington_Washington
148810,4a4e4e9ef964a52048ae1fe3,Wed Nov 21 22:33:46 +0000 2012,-300,-77.09139999999998,38.888944,Grocery Store,Washington_Washington
148810,49f0bb75f964a5204f691fe3,Thu Nov 22 01:07:27 +0000 2012,-300,-77.033129,38.929352,Department Store,Washington_Washington
148810,4be33a14d27a20a14696915b,Thu Nov 22 11:25:10 +0000 2012,-300,-76.935491,39.048943,Gas Station / Garage,Washington_Washington
148810,49ff7494f964a52028701fe3,Sat Nov 24 01:53:33 +0000 2012,-300,-77.044036,38.908884,Bar,Washington_Washington
148810,4b699b22f964a52063a92be3,Sat Nov 24 14:59:55 +0000 2012,-300,-77.06788,38.905147,Sporting Goods Shop,Washington_Washington
148810,4b699b22f964a52063a92be3,Sun Nov 25 16:37:24 +0000 2012,-300,-77.06788,38.905147,Sporting Goods Shop,Washington_Washington
148810,41366280f964a520c41a1fe3,Sun Nov 25 22:46:18 +0000 2012,-300,-77.02195999999998,38.90018900000001,Bar,Washington_Washington
148810,4c08fb08bbc676b0635647d5,Mon Nov 26 10:14:57 +0000 2012,-300,-77.14031799999998,38.885188,Convenience Store,Washington_Washington
148810,4b58af5af964a5209b6528e3,Mon Nov 26 13:16:07 +0000 2012,-300,-77.01872199999998,38.886053000000004,Drugstore / Pharmacy,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Tue Nov 27 12:29:28 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Tue Nov 27 13:10:44 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4b75ae35f964a520851c2ee3,Tue Nov 27 14:57:56 +0000 2012,-300,-77.014353,38.884402,Government Building,Washington_Washington
148810,4ba04aa5f964a520ae6637e3,Tue Nov 27 22:58:57 +0000 2012,-300,-77.00789499999998,38.893839,Park,Washington_Washington
148810,430a6700f964a52036271fe3,Tue Nov 27 23:05:48 +0000 2012,-300,-77.006074,38.898041,Train Station,Washington_Washington
148810,4a368df1f964a520b39d1fe3,Fri Nov 30 22:25:13 +0000 2012,-300,-77.05009099999998,38.90085300000001,Subway,Washington_Washington
148810,4b699b22f964a52063a92be3,Fri Nov 30 22:43:40 +0000 2012,-300,-77.06788,38.905147,Sporting Goods Shop,Washington_Washington
148810,4b903bb3f964a520ec7d33e3,Fri Nov 30 22:53:52 +0000 2012,-300,-77.06973599999998,38.902681,Bridge,Washington_Washington
148810,4ae0bdc5f964a520168221e3,Fri Nov 30 23:07:43 +0000 2012,-300,-77.072225,38.895140999999995,Subway,Washington_Washington
148810,4b4cd6c8f964a52013c126e3,Fri Nov 30 23:44:58 +0000 2012,-300,-77.04754799999998,38.80520300000001,Pub,Washington_Washington
148810,4ba94602f964a520501a3ae3,Sat Dec 01 01:10:11 +0000 2012,-300,-77.04639,38.804969,Neighborhood,Washington_Washington
148810,4a9c1b58f964a520fe3520e3,Sat Dec 01 17:39:12 +0000 2012,-300,-77.06188199999998,38.905015,Coffee Shop,Washington_Washington
148810,4a9c1b58f964a520fe3520e3,Sun Dec 02 16:51:40 +0000 2012,-300,-77.06188199999998,38.905015,Coffee Shop,Washington_Washington
148810,4b699b22f964a52063a92be3,Sun Dec 02 17:07:21 +0000 2012,-300,-77.06788,38.905147,Sporting Goods Shop,Washington_Washington
148810,4a6cf7f9f964a52039d21fe3,Tue Dec 04 00:07:52 +0000 2012,-300,-77.11217499999998,38.88008,Burrito Place,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Tue Dec 04 12:25:46 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4ba04aa5f964a520ae6637e3,Tue Dec 04 22:49:23 +0000 2012,-300,-77.00789499999998,38.893839,Park,Washington_Washington
148810,4bf95417b182c9b6d9b5785a,Tue Dec 04 22:54:08 +0000 2012,-300,-77.006355,38.896263,Sculpture Garden,Washington_Washington
148810,430a6700f964a52036271fe3,Tue Dec 04 22:54:26 +0000 2012,-300,-77.006074,38.898041,Train Station,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Wed Dec 05 10:23:37 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4ba934e6f964a5203d143ae3,Wed Dec 05 10:45:23 +0000 2012,-300,-77.11072,38.885805,Track,Washington_Washington
148810,4ae480d9f964a5200d9b21e3,Wed Dec 05 11:30:08 +0000 2012,-300,-77.11002499999998,38.882079,Diner,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Wed Dec 05 12:20:40 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,49c2fff9f964a5204d561fe3,Wed Dec 05 22:12:38 +0000 2012,-300,-77.022915,38.889829999999996,Plaza,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Thu Dec 06 12:33:30 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4b02e2f1f964a520b04a22e3,Thu Dec 06 19:07:24 +0000 2012,-300,-77.015072,38.884801,Coffee Shop,Washington_Washington
148810,40bd1880f964a520bc001fe3,Thu Dec 06 23:49:31 +0000 2012,-300,-77.04345,38.909652,Park,Washington_Washington
148810,4bc1f939461576b0f1927c32,Thu Dec 06 23:56:33 +0000 2012,-300,-77.048941,38.909890000000004,Plaza,Washington_Washington
148810,40b13b00f964a52044f41ee3,Fri Dec 07 01:33:21 +0000 2012,-300,-77.038402,38.912642,Gay Bar,Washington_Washington
148810,4b02e2f1f964a520b04a22e3,Fri Dec 07 22:13:57 +0000 2012,-300,-77.015072,38.884801,Coffee Shop,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Sat Dec 08 05:33:28 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4b699b22f964a52063a92be3,Sat Dec 08 15:07:48 +0000 2012,-300,-77.06788,38.905147,Sporting Goods Shop,Washington_Washington
148810,4a9c1b58f964a520fe3520e3,Sat Dec 08 17:50:03 +0000 2012,-300,-77.06188199999998,38.905015,Coffee Shop,Washington_Washington
148810,4b7886c6f964a52059d42ee3,Sat Dec 08 23:30:00 +0000 2012,-300,-77.117728,38.885571999999996,Gas Station / Garage,Washington_Washington
148810,4b26d9c7f964a520f48124e3,Sun Dec 09 20:14:24 +0000 2012,-300,-77.052075,38.924668,Mediterranean Restaurant,Washington_Washington
148810,4cd870308f949eb0853475ae,Mon Dec 10 03:14:10 +0000 2012,-300,-77.160201,38.888127000000004,Convenience Store,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Mon Dec 10 22:02:35 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4b492f2ef964a520366926e3,Tue Dec 11 03:22:00 +0000 2012,-300,-77.045387,38.913215,Lounge,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Tue Dec 11 13:26:57 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4ba04aa5f964a520ae6637e3,Tue Dec 11 23:07:47 +0000 2012,-300,-77.00789499999998,38.893839,Park,Washington_Washington
148810,430a6700f964a52036271fe3,Tue Dec 11 23:16:27 +0000 2012,-300,-77.006074,38.898041,Train Station,Washington_Washington
148810,4bd22974a8b3a593474d675f,Wed Dec 12 18:30:04 +0000 2012,-300,-77.02377299999998,38.899934,Cuban Restaurant,Washington_Washington
148810,42683e80f964a52040211fe3,Wed Dec 12 21:58:31 +0000 2012,-300,-77.00135,38.88658,Sports Bar,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Thu Dec 13 12:35:56 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Fri Dec 14 12:30:28 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Fri Dec 14 22:05:14 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4af0c89df964a52028df21e3,Sat Dec 15 01:11:41 +0000 2012,-300,-77.09846899999998,38.981946,Middle Eastern Restaurant,Washington_Washington
148810,4abb4ff4f964a520aa8320e3,Sat Dec 15 02:30:29 +0000 2012,-300,-77.096799,38.988644,Sports Bar,Washington_Washington
148810,4a6b9770f964a52045cf1fe3,Sat Dec 15 19:23:43 +0000 2012,-300,-77.21980499999998,38.917746,Movie Theater,Washington_Washington
148810,4bf1af1f99d02d7f7c6cc948,Sat Dec 15 22:52:11 +0000 2012,-300,-77.22027199999998,38.917817,Coffee Shop,Washington_Washington
148810,4b7886c6f964a52059d42ee3,Sun Dec 16 09:56:24 +0000 2012,-300,-77.117728,38.885571999999996,Gas Station / Garage,Washington_Washington
148810,4b5071a7f964a520722327e3,Sun Dec 16 10:03:55 +0000 2012,-300,-77.16014099999998,38.888124,Gas Station / Garage,Washington_Washington
148810,49ee8864f964a52069681fe3,Sun Dec 16 16:12:22 +0000 2012,-300,-77.064527,38.905284,Mexican Restaurant,Washington_Washington
148810,4b699b22f964a52063a92be3,Sun Dec 16 16:46:42 +0000 2012,-300,-77.06788,38.905147,Sporting Goods Shop,Washington_Washington
148810,4a7efb27f964a52065f21fe3,Sun Dec 16 22:54:23 +0000 2012,-300,-77.14230499999998,38.868282,Clothing Store,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Mon Dec 17 12:56:27 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Mon Dec 17 22:06:57 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Tue Dec 18 12:42:44 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,430a6700f964a52036271fe3,Tue Dec 18 23:13:45 +0000 2012,-300,-77.006074,38.898041,Train Station,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Wed Dec 19 12:41:19 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Wed Dec 19 22:11:49 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4ba934e6f964a5203d143ae3,Wed Dec 19 22:52:04 +0000 2012,-300,-77.11072,38.885805,Track,Washington_Washington
148810,40bd1880f964a520bc001fe3,Thu Dec 20 23:11:38 +0000 2012,-300,-77.04345,38.909652,Park,Washington_Washington
148810,4bc1f939461576b0f1927c32,Thu Dec 20 23:52:35 +0000 2012,-300,-77.048941,38.909890000000004,Plaza,Washington_Washington
148810,4b4cd6c8f964a52013c126e3,Fri Dec 21 22:50:18 +0000 2012,-300,-77.04754799999998,38.80520300000001,Pub,Washington_Washington
148810,4a9c1b58f964a520fe3520e3,Sat Dec 22 14:42:35 +0000 2012,-300,-77.06188199999998,38.905015,Coffee Shop,Washington_Washington
148810,4b699b22f964a52063a92be3,Sat Dec 22 14:56:31 +0000 2012,-300,-77.06788,38.905147,Sporting Goods Shop,Washington_Washington
148810,4b02e2f1f964a520b04a22e3,Thu Dec 27 19:48:58 +0000 2012,-300,-77.015072,38.884801,Coffee Shop,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Thu Dec 27 22:57:41 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4bc1f939461576b0f1927c32,Thu Dec 27 23:48:47 +0000 2012,-300,-77.048941,38.909890000000004,Plaza,Washington_Washington
148810,4b9978aef964a520c47c35e3,Fri Dec 28 03:38:15 +0000 2012,-300,-77.05024799999998,38.902656,Park,Washington_Washington
148810,4a368df1f964a520b39d1fe3,Fri Dec 28 03:38:34 +0000 2012,-300,-77.05009099999998,38.90085300000001,Subway,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Fri Dec 28 12:50:31 +0000 2012,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Fri Dec 28 22:06:41 +0000 2012,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4b699b22f964a52063a92be3,Sat Dec 29 16:38:38 +0000 2012,-300,-77.06788,38.905147,Sporting Goods Shop,Washington_Washington
148810,49e8c2a2f964a52073651fe3,Wed Jan 02 12:32:13 +0000 2013,-300,-77.15706799999998,38.886203,Subway,Washington_Washington
148810,4ba934e6f964a5203d143ae3,Wed Jan 02 22:59:55 +0000 2013,-300,-77.11072,38.885805,Track,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Thu Jan 03 23:32:48 +0000 2013,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4b648e68f964a5205cbd2ae3,Fri Jan 04 00:07:08 +0000 2013,-300,-77.08019299999998,38.949602,Salon / Barbershop,Washington_Washington
148810,4afd56d8f964a5205f2722e3,Fri Jan 04 15:32:17 +0000 2013,-300,-77.01547999999998,38.884895,Subway,Washington_Washington
148810,4b9978aef964a520c47c35e3,Fri Jan 04 15:53:49 +0000 2013,-300,-77.05024799999998,38.902656,Park,Washington_Washington
148810,4db9fa69815445c8ca421516,Fri Jan 04 23:40:39 +0000 2013,-300,-77.033331,38.909729,Gay Bar,Washington_Washington
